document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,definition,usage,notes,type,controlled value string,tdwgutility_organizedInClass,SKOS_inSchema,tdwgutility_repeatable,database,vann_preferredNamespacePrefix,vann_preferredNamespaceUri,term_localName
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/synonymsAtomized-2021-01-08,synonymsAtomized-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,atomized synonyms,list of synonyms in a structured format,,tsc:ScientificName,http://www.w3.org/2000/01/rdf-schema#Class,,Synonyms,,,plic,plic,http://rs.tdwg.org/plic/terms/,synonymsAtomized
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/synonymsAtomizedType-2021-01-08,synonymsAtomizedType-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,synonyms Atomized Type,Type for atomized synonyms,,"Los ""Type"" los eliminamos ¿no? (FP)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Synonyms,,,plic,plic,http://rs.tdwg.org/plic/terms/,synonymsAtomizedType
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/synonyms-2021-01-08,synonyms-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,synonyms,Different names for this taxon.,,,http://www.w3.org/2000/01/rdf-schema#Class,,NomenclatureAndClassification,,,plic,plic,http://rs.tdwg.org/plic/terms/,synonyms
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/synonymsType-2021-01-08,synonymsType-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,synonyms type,"A type of sequence of sequences of zero or more Atomized and Unstructured synonyms, each one with their optional ancillary data",,"Los ""Type"" los eliminamos ¿no? (FP)",http://www.w3.org/2000/01/rdf-schema#Class,,Synonyms,,,plic,plic,http://rs.tdwg.org/plic/terms/,synonymsType
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/synonymsUnstructured-2021-01-08,synonymsUnstructured-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,unstructured synonyms,list of synonyms elements in a text block format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Synonyms,,,plic,plic,http://rs.tdwg.org/plic/terms/,synonymsUnstructured
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/SynonymName -2021-01-08,SynonymName -2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Synonym name ,Scientific name of the synonym,,"tcs: ScientificName. An object that represents a single scientific biological name that either is, or appears to be, governed by one of the biological codes of nomenclature. These are not taxa. Taxa, whether accepted or not, are represented by TaxonConcept objects. Vernacular names are also dealt with under taxon concepts",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Synonyms |  NomenclatureAndClassification,,,plic,plic,http://rs.tdwg.org/plic/terms/,SynonymName 
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/SynonymStatus-2021-01-08,SynonymStatus-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Synonym status,Nomenclatural Status,,dc:nomenclaturalStatus. http://rs.tdwg.org/dwc/terms/index.htm#nomenclaturalStatus,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Synonyms |  NomenclatureAndClassification,,,plic,plic,http://rs.tdwg.org/plic/terms/,SynonymStatus
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/targetAudiences-2021-01-08,targetAudiences-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,target audiences,"Type of sequence of sequences of zero or more Atomized and Unstructured synonyms, each one with their optional ancillary data","Biodiversity researchers, teachers and students, decision makers, professionals from another areas and general public.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,SynonymsAtomized,,,plic,plic,http://rs.tdwg.org/plic/terms/,targetAudiences
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/taxonomicalDescription-2021-01-08,taxonomicalDescription-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,taxonomic description,Description of Taxon,,"Description of Taxon: Brief description, Full description, Identification keys and Ancillary Data",http://www.w3.org/2000/01/rdf-schema#Class,,TaxonRecord,,,plic,plic,http://rs.tdwg.org/plic/terms/,taxonomicalDescription
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/taxonomicDescriptionType-2021-01-08,taxonomicDescriptionType-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,taxonomic description type,"Brief description, Full description, Identification keys and Ancillary Data.",,"Los ""Type"" los eliminamos ¿no? (FP)",,,,,,plic,plic,http://rs.tdwg.org/plic/terms/,taxonomicDescriptionType
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/taxonomicDescriptionUnstructured-2021-01-08,taxonomicDescriptionUnstructured-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,unstructured taxonomic description,TaxonomicDescription element in text block format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,TaxonomicDescription,,,plic,plic,http://rs.tdwg.org/plic/terms/,taxonomicDescriptionUnstructured
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/TaxonRecord-2021-01-08,TaxonRecord-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,taxon record,Information about the record.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,,plic,plic,http://rs.tdwg.org/plic/terms/,TaxonRecord
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/taxonRecordName-2021-01-08,taxonRecordName-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,taxon recordname,Complete information about the name of the taxon.,,tsc:ScientificName,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,,plic,plic,http://rs.tdwg.org/plic/terms/,taxonRecordName
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/ScientificName-2021-01-08,ScientificName-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Scientific name,"Canonical name enforcing strict inclusion of only nomenclatural information - not taxonomic information. The name entered here must comply with rules and recommendations of the international nomenclatural code pertaining to the organisms (Zoological, Botanical, of Cultivated Pants, or Bacteriological).",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,TaxonRecordName,,,plic,plic,http://rs.tdwg.org/plic/terms/,ScientificName
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/territoryUnstructured-2021-01-08,territoryUnstructured-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,unstructured territory,"Information associated mostly to vertebrates, referring to the territorial extension of the individual or group in terms of its activities (feeding, mating, etc.). As a text block.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Territory,,,plic,plic,http://rs.tdwg.org/plic/terms/,territoryUnstructured
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/territory-2021-01-08,territory-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,territory,"Information, mostly associated to vertebrates, referring to the territorial extension of the individual or group in terms of its activities (feeding, mating, etc.).",,,http://www.w3.org/2000/01/rdf-schema#Class,,DemographyandThreat,,,plic,plic,http://rs.tdwg.org/plic/terms/,territory
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/territoryAtomized-2021-01-08,territoryAtomized-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,territory atomized ,territory atomized ,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,,plic,plic,http://rs.tdwg.org/plic/terms/,territoryAtomized
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/ExtentOfOccurrence-2021-01-08,ExtentOfOccurrence-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Extent of occurrence,"Area contained within the shortest continuous imaginary boundary which can be drawn to encompass all the known, inferred or projected sites of present occurrence of a taxon, excluding cases of vagrancy.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Territory |  DemographyAndThreat,,,plic,plic,http://rs.tdwg.org/plic/terms/,ExtentOfOccurrence
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/AreaOfOccupancy-2021-01-08,AreaOfOccupancy-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Area of occupancy,"Area within its 'extent of occurrence' (see EOO) which is occupied by a taxon, excluding cases of vagrancy. The measure reflects the fact that a taxon will not usually occur throughout the area of its extent of occurrence, which may contain unsuitable or unoccupied habitats.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Territory |  DemographyAndThreat,,,plic,plic,http://rs.tdwg.org/plic/terms/,AreaOfOccupancy
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/threatStatusUnstructured-2021-01-08,threatStatusUnstructured-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,unstructured threat status,Information about the status of the taxon.As a text block.,,,http://www.w3.org/2000/01/rdf-schema#Class,,ThreatStatus,,,plic,plic,http://rs.tdwg.org/plic/terms/,threatStatusUnstructured
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/threatStatus-2021-01-08,threatStatus-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,threat status,Information about the conservation status of the taxon.,,,http://www.w3.org/2000/01/rdf-schema#Class,,DemographyAndThreat,,,plic,plic,http://rs.tdwg.org/plic/terms/,threatStatus
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/threatStatusAtomized-2021-01-08,threatStatusAtomized-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,threat Status Atomized,ThreatStatus element in structured format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ThreatStatus,,,plic,plic,http://rs.tdwg.org/plic/terms/,threatStatusAtomized
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/ThreatCategory-2021-01-08,ThreatCategory-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Threat category,Description of the conservation status.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ThreatStatus |  DemographyAndThreat,,,plic,plic,http://rs.tdwg.org/plic/terms/,ThreatCategory
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/Authority-2021-01-08,Authority-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Authority,Organism or institution that assess the status.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ThreatStatus |  DemographyAndThreat,,,plic,plic,http://rs.tdwg.org/plic/terms/,Authority
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/AppliesTo-2021-01-08,AppliesTo-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Applies to,Location where the status is used.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ThreatStatus |  DemographyAndThreat,,,plic,plic,http://rs.tdwg.org/plic/terms/,AppliesTo
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/usesAtomized-2021-01-08,usesAtomized-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,uses atomized ,"Ways in which species are utilized by people, including Folklore. Also applied to Animals and Fungi.",,,http://www.w3.org/2000/01/rdf-schema#Class,,Uses,,,plic,plic,http://rs.tdwg.org/plic/terms/,usesAtomized
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/uses-2021-01-08,uses-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,uses,Ways in which species are utilized by people,,,http://www.w3.org/2000/01/rdf-schema#Class,,UsesManagementandConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,uses
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/usesManagementAndConservation-2021-01-08,usesManagementAndConservation-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,uses management and conservation,"Ways in which species are utilized by people, including Folklore.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ManagementAndConservationUnstructured,,,plic,plic,http://rs.tdwg.org/plic/terms/,usesManagementAndConservation
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/usesManagementAndConservationUnstructured-2021-01-08,usesManagementAndConservationUnstructured-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,uses management and conservation unstructured ,UsesManagementAndConservation element in text block format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,ManagementAndConservationUnstructured,,,plic,plic,http://rs.tdwg.org/plic/terms/,usesManagementAndConservationUnstructured
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/usesUnstructured-2021-01-08,usesUnstructured-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,unstructured uses,Uses in a unstructured format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses,,,plic,plic,http://rs.tdwg.org/plic/terms/,usesUnstructured
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/SourceOfInformation-2021-01-08,SourceOfInformation-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Source Of Information,"Where does the observation come from? Reference citations should be given. Where appropriate, voucher specimen details should be provided (collector, number, date, herbarium) as well as details of the recorded informant (name, gender, approximate age, occupation, ethnic identity, locality and spoken language).",,,http://www.w3.org/2000/01/rdf-schema#Class,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,SourceOfInformation
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/Use-Value-2021-01-08,Use-Value-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Use-Value,"What is the plant used for, or what negative values does it have.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,Use-Value
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/PartUsed-2021-01-08,PartUsed-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Part Used,"Acc. TDWG Economic Botany. Which plant parts are used, or have any negative values.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,PartUsed
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/Users-2021-01-08,Users-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Users,Acc. TDWG Economic Botany. The user group who recognizes the value and/or use of the plant.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,Users
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/Organisms-2021-01-08,Organisms-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Organisms,Acc. TDWG Economic Botany. Organisms which use the plant/plant parts.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,Organisms
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/VernacularNameUseAnnotations-2021-01-08,VernacularNameUseAnnotations-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Vernacular Name Use Annotations,"Acc. TDWG Economic Botany. The name of the taxon must be distinguished from the name of theplant parts, the names of any processing stages, and the final product name. Names used in trade should be identified. It should also be mentioned if any vernacular name refers to more than one taxon. The use of some names may be restricted to a time of year or occasion, or have sacred connotations. The language or dialect to which the names belong should be stated along with details of the ethnic group. Care should be taken with transliteration into the Roman alphabet; if a standard system exists, use it and note which one it is.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,VernacularNameUseAnnotations
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/ProductionDetails-2021-01-08,ProductionDetails-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Production Details,"Definition:        Acc. TDWG Economic Botany. (where relevant). Give details of protection, cultivation, harvesting, yields, processing and storage methods used and take note of special tools, timing etc.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,ProductionDetails
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/MeansOfApplication-Administration-2021-01-08,MeansOfApplication-Administration-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Means Of Application-Administration,"Acc. TDWG Economic Botany. This is specific relevant for medicines, poisons .",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,MeansOfApplication-Administration
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/SeasonOfAvailability-Use-2021-01-08,SeasonOfAvailability-Use-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Season Of Availability-Use,"Acc. TDWG Economic Botany. The season in which the plant is available/is used and, if relevant, the time of day.",,,http://www.w3.org/2000/01/rdf-schema#Class,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,SeasonOfAvailability-Use
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/Conservation-ExplotationData-2021-01-08,Conservation-ExplotationData-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Conservation-Explotation Data,"Acc. TDWG Economic Botany. Frequency record of plants, details of regeneration, sustainability or over-exploitation and any locally imposed bans on felling or harvesting.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,Conservation-ExplotationData
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/UseTypeAtomized-2021-01-08,UseTypeAtomized-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Use Type Atomized,"Acc. TDWG Economic Botany. Type of use: traditional, modern, industrial or just a possible use.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,UseTypeAtomized
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/Economics-2021-01-08,Economics-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Economics,"Acc. TDWG Economic Botany. Real or potential existence of trade in live plants, plant parts or derivatives and, if so, the trade scale.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,Economics
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/RatingPopularity-2021-01-08,RatingPopularity-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Rating Popularity,"Acc. TDWG Economic Botany. Assessment of the plant for its use and possible preference to other species, pointing out, in this case, which species are they.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,RatingPopularity
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/Properties-2021-01-08,Properties-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Properties,Acc. TDWG Economic Botany. Details of properties which influence its value for a specified purpose.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,Properties
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/Potential-2021-01-08,Potential-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Potential,"Acc. TDWG Economic Botany. Potential increase in the use, cultivation or production or possibility of introduction in other areas or social groups.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,Potential
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/UseNotes-2021-01-08,UseNotes-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,Use Notes,Notes about how species are utilized by people.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Uses |  UsesManagementAndConservation,,,plic,plic,http://rs.tdwg.org/plic/terms/,UseNotes
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/value-2021-01-08,value-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,value,value,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,,plic,plic,http://rs.tdwg.org/plic/terms/,value
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/version-2021-01-08,version-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,version,Number and date of the current version.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,,plic,plic,http://rs.tdwg.org/plic/terms/,version
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/id-2021-01-08,id-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,id,id,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,,plic,plic,http://rs.tdwg.org/plic/terms/,id
2021-01-08T22:37:24-06:00,http://rs.tdwg.org/plic/terms/version/taxonRecordID-2021-01-08,taxonRecordID-2021-01-08,http://rs.tdwg.org/plic/terms/version/,2021-01-08,recommended,,,,taxon record id,Unique identifier of the record within the database,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,BaseElements,,,plic,plic,http://rs.tdwg.org/plic/terms/,taxonRecordID
